time,depth,latitude,longitude,so,thetao,vo,zos,uo
2026-01-29 23:00:00,0.494025,61.583332,21.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,22.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,23.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,24.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,25.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,26.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.166677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.416677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.666677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,27.916677,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.16668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.41668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.66668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,28.91668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.16668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.41668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.66668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,29.91668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.000011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.083345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.16668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.250011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.333345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.41668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.500011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.583345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.66668,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.750011,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.833345,,,,,
2026-01-29 23:00:00,0.494025,61.583332,30.91668,,,,,
2026-01-29 23:00:00,0.494025,61.666668,4.0000105,34.059666,7.3583403,0.09137774,-0.3617929,0.013193613
2026-01-29 23:00:00,0.494025,61.666668,4.0833435,34.065914,7.389137,-0.027283069,-0.35898152,-0.006439717
2026-01-29 23:00:00,0.494025,61.666668,4.166677,34.06355,7.33879,-0.10426198,-0.36182672,-0.034230817
2026-01-29 23:00:00,0.494025,61.666668,4.2500105,34.04017,7.292458,-0.08095977,-0.3659005,-0.047052644
2026-01-29 23:00:00,0.494025,61.666668,4.333344,34.007427,7.23517,-0.04552614,-0.36850157,-0.049208973
2026-01-29 23:00:00,0.494025,61.666668,4.416677,33.971264,7.1724715,-0.012051507,-0.36966687,-0.034327857
2026-01-29 23:00:00,0.494025,61.666668,4.5000105,33.9273,7.113115,0.0297072,-0.3695099,-0.025060749
2026-01-29 23:00:00,0.494025,61.666668,4.583344,33.91819,7.068215,0.050834484,-0.36839268,-0.018339958
2026-01-29 23:00:00,0.494025,61.666668,4.666677,33.900337,7.004411,0.0764208,-0.36563978,-0.0076918546
2026-01-29 23:00:00,0.494025,61.666668,4.7500105,33.856457,6.864941,0.08792524,-0.3621796,-0.0021906905
2026-01-29 23:00:00,0.494025,61.666668,4.833344,33.81853,6.648671,0.07472542,-0.35918418,0.013383822
2026-01-29 23:00:00,0.494025,61.666668,4.916677,33.781807,6.213265,0.07757798,-0.35686436,-0.016960641
2026-01-29 23:00:00,0.494025,61.666668,5.0000105,33.742798,5.4518623,0.062599905,-0.35573998,-0.02811665
2026-01-29 23:00:00,0.494025,61.666668,5.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,5.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,6.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.1666775,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.4166775,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.6666775,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,7.9166775,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.0833435,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.3333435,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,8.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,9.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,10.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,11.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,12.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.2500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.5000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.7500105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,13.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.0000105,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,14.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.833344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,15.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.083344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.333344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.583344,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.833345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,16.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,17.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,17.083345,4.890356,-0.26831344,0.012798106,-0.16174145,0.0091109555
2026-01-29 23:00:00,0.494025,61.666668,17.166677,4.911831,-0.26919845,-8.296035e-05,-0.16127563,0.01106845
2026-01-29 23:00:00,0.494025,61.666668,17.250011,4.944352,-0.27025935,-0.026050277,-0.16113783,0.014645473
2026-01-29 23:00:00,0.494025,61.666668,17.333345,5.0216002,-0.2741985,-0.049366668,-0.16271332,0.0056570936
2026-01-29 23:00:00,0.494025,61.666668,17.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,17.500011,5.247402,0.5281966,-0.0870403,-0.16952232,-0.011185134
2026-01-29 23:00:00,0.494025,61.666668,17.583345,5.280427,0.77240986,-0.112708695,-0.174449,-0.030892715
2026-01-29 23:00:00,0.494025,61.666668,17.666677,5.2859654,0.9756995,-0.15224943,-0.18137287,-0.014899537
2026-01-29 23:00:00,0.494025,61.666668,17.750011,5.2983923,1.280622,-0.1357558,-0.19128954,-0.0025600567
2026-01-29 23:00:00,0.494025,61.666668,17.833345,5.3140116,1.6150883,-0.102808535,-0.1991735,-0.014720509
2026-01-29 23:00:00,0.494025,61.666668,17.916677,5.3291335,1.8644116,-0.08343045,-0.20473702,-0.022032969
2026-01-29 23:00:00,0.494025,61.666668,18.000011,5.342778,2.054531,-0.059676994,-0.2092847,-0.030529032
2026-01-29 23:00:00,0.494025,61.666668,18.083345,5.3504453,2.1406176,-0.032357037,-0.21171147,-0.02669974
2026-01-29 23:00:00,0.494025,61.666668,18.166677,5.359865,2.201881,-0.010896627,-0.21338937,-0.020758085
2026-01-29 23:00:00,0.494025,61.666668,18.250011,5.370674,2.2432814,-0.0015512393,-0.2142364,-0.015369505
2026-01-29 23:00:00,0.494025,61.666668,18.333345,5.3787174,2.2635639,-0.011572585,-0.21454404,-0.0128433
2026-01-29 23:00:00,0.494025,61.666668,18.416677,5.3913193,2.285982,-0.06052301,-0.21776931,0.024614017
2026-01-29 23:00:00,0.494025,61.666668,18.500011,5.409991,2.202933,-0.12550434,-0.22355431,0.05353302
2026-01-29 23:00:00,0.494025,61.666668,18.583345,5.423931,2.0921137,-0.1257185,-0.23106554,0.060192734
2026-01-29 23:00:00,0.494025,61.666668,18.666677,5.4416027,1.9795853,-0.09032104,-0.2393138,0.029138107
2026-01-29 23:00:00,0.494025,61.666668,18.750011,5.471182,1.9726317,-0.051895935,-0.24425083,-0.004208507
2026-01-29 23:00:00,0.494025,61.666668,18.833345,5.527583,2.1289606,-0.025137264,-0.24817958,-0.05568278
2026-01-29 23:00:00,0.494025,61.666668,18.916677,5.574307,2.3764737,-0.0056836717,-0.2509384,-0.094023384
2026-01-29 23:00:00,0.494025,61.666668,19.000011,5.6022706,2.5913014,-0.018099181,-0.2533512,-0.10668291
2026-01-29 23:00:00,0.494025,61.666668,19.083345,5.629326,2.7542396,-0.037966244,-0.2561875,-0.1101927
2026-01-29 23:00:00,0.494025,61.666668,19.166677,5.6498485,2.8486805,-0.052703343,-0.2595067,-0.09805211
2026-01-29 23:00:00,0.494025,61.666668,19.250011,5.670234,2.944529,-0.04800172,-0.2627587,-0.091937974
2026-01-29 23:00:00,0.494025,61.666668,19.333345,5.691955,3.0459313,-0.04633086,-0.26573363,-0.0942264
2026-01-29 23:00:00,0.494025,61.666668,19.416677,5.711153,3.1145806,-0.047062777,-0.26924682,-0.097819194
2026-01-29 23:00:00,0.494025,61.666668,19.500011,5.7244816,3.1237082,-0.031767536,-0.27187634,-0.09549555
2026-01-29 23:00:00,0.494025,61.666668,19.583345,5.732356,3.1062853,-0.016085945,-0.27337945,-0.09495461
2026-01-29 23:00:00,0.494025,61.666668,19.666677,5.7359977,3.065987,-0.0095626265,-0.27442643,-0.09188548
2026-01-29 23:00:00,0.494025,61.666668,19.750011,5.7338605,2.9939866,-0.011353195,-0.2751015,-0.086466484
2026-01-29 23:00:00,0.494025,61.666668,19.833345,5.7279935,2.9125316,-0.018139962,-0.27642256,-0.08483594
2026-01-29 23:00:00,0.494025,61.666668,19.916677,5.7179146,2.8302407,-0.011738602,-0.27762476,-0.079848945
2026-01-29 23:00:00,0.494025,61.666668,20.000011,5.7069683,2.773828,7.2322786e-05,-0.2783319,-0.076786734
2026-01-29 23:00:00,0.494025,61.666668,20.083345,5.697085,2.7377923,0.017121788,-0.2786224,-0.076506555
2026-01-29 23:00:00,0.494025,61.666668,20.166677,5.686993,2.7151868,0.03468202,-0.27801472,-0.07817581
2026-01-29 23:00:00,0.494025,61.666668,20.250011,5.67684,2.7055612,0.053662024,-0.2765237,-0.07786177
2026-01-29 23:00:00,0.494025,61.666668,20.333345,5.66885,2.7226255,0.062435936,-0.27408242,-0.078105696
2026-01-29 23:00:00,0.494025,61.666668,20.416677,5.665486,2.7492714,0.06878918,-0.27127904,-0.07772229
2026-01-29 23:00:00,0.494025,61.666668,20.500011,5.6651306,2.7756243,0.07465863,-0.26859823,-0.07800541
2026-01-29 23:00:00,0.494025,61.666668,20.583345,5.668944,2.8020155,0.07564652,-0.26508337,-0.06674931
2026-01-29 23:00:00,0.494025,61.666668,20.666677,5.6750774,2.808189,0.061439432,-0.26171175,-0.0609598
2026-01-29 23:00:00,0.494025,61.666668,20.750011,5.681588,2.7453125,0.04688156,-0.25927073,-0.060784955
2026-01-29 23:00:00,0.494025,61.666668,20.833345,5.687767,2.612029,0.03572761,-0.2576273,-0.058782276
2026-01-29 23:00:00,0.494025,61.666668,20.916677,5.690354,2.4009345,0.025907034,-0.25659853,-0.06353039
2026-01-29 23:00:00,0.494025,61.666668,21.000011,5.690213,1.9866226,0.0071260035,-0.25626582,-0.070859976
2026-01-29 23:00:00,0.494025,61.666668,21.083345,5.686367,1.4027972,-0.050865546,-0.2580166,-0.088474125
2026-01-29 23:00:00,0.494025,61.666668,21.166677,5.6860976,0.7143084,-0.0767277,-0.26216638,-0.06989705
2026-01-29 23:00:00,0.494025,61.666668,21.250011,5.6934924,0.055612903,-0.061122973,-0.26698205,-0.05805498
2026-01-29 23:00:00,0.494025,61.666668,21.333345,5.7166047,-0.25739434,-0.04435427,-0.2722316,-0.032096907
2026-01-29 23:00:00,0.494025,61.666668,21.416677,5.7764416,-0.32887176,-0.03851313,-0.27986267,-0.024629151
2026-01-29 23:00:00,0.494025,61.666668,21.500011,5.8310523,-0.31895444,-0.019196648,-0.28423813,-0.015733987
2026-01-29 23:00:00,0.494025,61.666668,21.583345,5.870103,-0.32083765,-0.013928735,-0.28684482,-0.011367541
2026-01-29 23:00:00,0.494025,61.666668,21.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,21.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,21.833345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,21.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.083345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.333345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.583345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.833345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,22.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.083345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.333345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.583345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.833345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,23.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.083345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.333345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.416677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.500011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.583345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.666677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.750011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.833345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,24.916677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.000011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.083345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.166677,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.250011,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.333345,,,,,
2026-01-29 23:00:00,0.494025,61.666668,25.416677,,,,,
